play_id,game_id,posteam,defteam,down,ydstogo,yardline_100,qtr,score_differential,play_type,yards_gained,epa,success,shotgun,no_huddle,distance_bucket,field_zone
219,DEMO_0001,TEAM_06,TEAM_10,1,18,96,1,3,pass,12,-0.119,0,0,0,Very Long (11+),Backed Up
220,DEMO_0001,TEAM_11,TEAM_10,2,5,37,1,-1,run,6,0.07,0,1,0,Medium (4-6),Plus Territory
221,DEMO_0001,TEAM_02,TEAM_06,1,2,2,2,0,pass,6,-0.39,0,0,0,Short (1-3),Red Zone
222,DEMO_0001,TEAM_06,TEAM_10,2,3,36,3,-1,run,11,0.832,1,0,0,Short (1-3),Plus Territory
223,DEMO_0001,TEAM_09,TEAM_01,2,6,62,2,-2,pass,-2,-0.418,0,1,0,Medium (4-6),Own Territory
224,DEMO_0001,TEAM_03,TEAM_10,2,4,1,3,0,run,-3,-0.199,0,1,0,Medium (4-6),Red Zone
225,DEMO_0001,TEAM_09,TEAM_02,2,3,48,2,16,pass,-5,0.82,1,1,0,Short (1-3),Plus Territory
226,DEMO_0001,TEAM_04,TEAM_09,1,11,78,3,6,run,6,0.797,0,1,0,Very Long (11+),Own Territory
227,DEMO_0001,TEAM_10,TEAM_05,1,9,89,2,-9,run,3,-0.419,1,1,0,Long (7-10),Backed Up
228,DEMO_0001,TEAM_07,TEAM_05,2,2,74,2,-4,run,0,0.106,1,0,0,Short (1-3),Own Territory
229,DEMO_0001,TEAM_07,TEAM_04,1,12,25,4,7,pass,5,0.296,1,1,0,Very Long (11+),Plus Territory
230,DEMO_0001,TEAM_03,TEAM_06,3,21,70,2,-3,pass,19,0.275,0,1,0,Very Long (11+),Own Territory
231,DEMO_0001,TEAM_06,TEAM_11,2,4,78,2,5,run,9,-0.244,1,1,0,Medium (4-6),Own Territory
232,DEMO_0001,TEAM_11,TEAM_09,3,9,41,1,0,pass,5,0.062,0,1,0,Long (7-10),Plus Territory
233,DEMO_0001,TEAM_01,TEAM_05,1,3,65,4,2,run,9,-0.133,0,1,0,Short (1-3),Own Territory
234,DEMO_0001,TEAM_10,TEAM_04,2,7,50,2,13,run,5,0.474,1,1,0,Long (7-10),Plus Territory
235,DEMO_0001,TEAM_06,TEAM_07,1,9,41,3,4,run,4,-0.489,1,0,0,Long (7-10),Plus Territory
236,DEMO_0001,TEAM_09,TEAM_08,3,6,66,3,19,run,-1,0.446,0,1,0,Medium (4-6),Own Territory
237,DEMO_0001,TEAM_08,TEAM_03,2,4,97,4,-7,run,5,0.697,1,0,0,Medium (4-6),Backed Up
238,DEMO_0001,TEAM_06,TEAM_09,2,5,95,4,-9,pass,13,0.56,1,1,1,Medium (4-6),Backed Up
239,DEMO_0001,TEAM_04,TEAM_12,2,2,2,1,4,run,4,0.312,0,0,0,Short (1-3),Red Zone
240,DEMO_0001,TEAM_08,TEAM_11,1,7,28,1,-2,run,10,0.577,1,1,0,Long (7-10),Plus Territory
241,DEMO_0001,TEAM_02,TEAM_08,2,17,83,4,1,run,1,-0.569,0,1,0,Very Long (11+),Backed Up
242,DEMO_0001,TEAM_08,TEAM_04,3,3,75,2,4,pass,11,-0.062,0,1,0,Short (1-3),Own Territory
243,DEMO_0001,TEAM_02,TEAM_05,1,15,73,4,-13,run,4,-0.468,0,0,0,Very Long (11+),Own Territory
244,DEMO_0001,TEAM_08,TEAM_10,4,6,61,2,-22,pass,13,0.958,1,0,0,Medium (4-6),Own Territory
245,DEMO_0001,TEAM_08,TEAM_06,3,2,43,2,7,pass,11,0.979,0,1,0,Short (1-3),Plus Territory
246,DEMO_0001,TEAM_02,TEAM_03,4,11,63,1,-14,pass,3,-0.842,0,0,0,Very Long (11+),Own Territory
247,DEMO_0001,TEAM_10,TEAM_08,3,7,82,4,-5,pass,13,-0.779,0,0,1,Long (7-10),Backed Up
248,DEMO_0001,TEAM_05,TEAM_02,1,3,10,1,-2,pass,-3,0.422,0,1,0,Short (1-3),Red Zone
249,DEMO_0001,TEAM_10,TEAM_12,2,4,2,3,-1,pass,7,0.273,1,1,0,Medium (4-6),Red Zone
250,DEMO_0001,TEAM_01,TEAM_06,1,5,76,3,8,run,2,-0.296,0,0,0,Medium (4-6),Own Territory
251,DEMO_0001,TEAM_03,TEAM_05,3,6,7,2,7,run,1,-1.194,0,0,0,Medium (4-6),Red Zone
252,DEMO_0001,TEAM_06,TEAM_01,1,7,41,2,2,pass,10,0.639,1,1,0,Long (7-10),Plus Territory
253,DEMO_0001,TEAM_03,TEAM_02,3,8,13,1,6,pass,8,-1.052,0,1,0,Long (7-10),Red Zone
254,DEMO_0001,TEAM_04,TEAM_12,1,11,33,1,-10,pass,17,1.51,1,1,0,Very Long (11+),Plus Territory
255,DEMO_0001,TEAM_08,TEAM_06,1,7,19,4,-8,pass,20,0.382,1,0,0,Long (7-10),Red Zone
256,DEMO_0001,TEAM_02,TEAM_11,1,8,43,2,35,run,1,0.018,0,0,0,Long (7-10),Plus Territory
257,DEMO_0001,TEAM_09,TEAM_12,2,7,2,1,2,pass,13,0.276,0,1,0,Long (7-10),Red Zone
258,DEMO_0001,TEAM_02,TEAM_01,1,1,87,2,9,run,12,1.121,1,0,0,Short (1-3),Backed Up
259,DEMO_0001,TEAM_03,TEAM_06,1,3,70,3,-11,run,9,0.117,1,0,0,Short (1-3),Own Territory
260,DEMO_0001,TEAM_08,TEAM_11,1,3,65,3,7,pass,11,0.078,1,1,0,Short (1-3),Own Territory
261,DEMO_0002,TEAM_10,TEAM_06,1,7,77,1,-3,pass,15,1.785,1,0,0,Long (7-10),Own Territory
262,DEMO_0002,TEAM_03,TEAM_07,4,7,1,2,-5,pass,5,-0.938,0,1,0,Long (7-10),Red Zone
263,DEMO_0002,TEAM_04,TEAM_08,2,6,54,3,18,run,6,0.239,0,0,0,Medium (4-6),Own Territory
264,DEMO_0002,TEAM_12,TEAM_08,1,9,24,4,15,pass,19,0.31,1,1,0,Long (7-10),Plus Territory
265,DEMO_0002,TEAM_12,TEAM_11,1,10,86,3,0,pass,14,-0.223,1,1,1,Long (7-10),Backed Up
266,DEMO_0002,TEAM_07,TEAM_11,1,6,69,1,2,run,4,0.19,1,1,0,Medium (4-6),Own Territory
267,DEMO_0002,TEAM_06,TEAM_08,1,11,8,4,-4,run,5,0.434,1,1,0,Very Long (11+),Red Zone
268,DEMO_0002,TEAM_05,TEAM_08,1,6,87,2,-11,run,3,-0.454,1,0,0,Medium (4-6),Backed Up
269,DEMO_0002,TEAM_08,TEAM_04,1,8,60,3,1,run,3,-0.152,0,1,0,Long (7-10),Own Territory
270,DEMO_0002,TEAM_08,TEAM_02,1,1,54,2,2,pass,7,0.099,1,1,0,Short (1-3),Own Territory
271,DEMO_0002,TEAM_04,TEAM_09,1,6,13,4,11,run,-1,-0.284,0,1,1,Medium (4-6),Red Zone
272,DEMO_0002,TEAM_01,TEAM_02,3,11,59,2,6,pass,9,1.278,1,1,0,Very Long (11+),Own Territory
273,DEMO_0002,TEAM_02,TEAM_09,1,7,38,3,-10,pass,-4,-0.409,0,1,0,Long (7-10),Plus Territory
274,DEMO_0002,TEAM_12,TEAM_06,2,3,28,2,-20,pass,21,1.361,0,0,0,Short (1-3),Plus Territory
275,DEMO_0002,TEAM_06,TEAM_10,2,8,22,2,-3,pass,3,-0.457,1,1,0,Long (7-10),Plus Territory
276,DEMO_0002,TEAM_06,TEAM_12,3,6,14,1,-13,pass,-6,-0.523,0,1,0,Medium (4-6),Red Zone
277,DEMO_0002,TEAM_06,TEAM_08,1,8,83,4,-1,pass,0,-0.282,0,1,0,Long (7-10),Backed Up
278,DEMO_0002,TEAM_10,TEAM_07,3,4,44,2,5,pass,-2,0.468,0,1,0,Medium (4-6),Plus Territory
279,DEMO_0002,TEAM_01,TEAM_07,3,6,27,2,3,pass,1,0.66,1,1,0,Medium (4-6),Plus Territory
280,DEMO_0002,TEAM_01,TEAM_06,4,3,54,1,-4,pass,11,0.324,1,1,0,Short (1-3),Own Territory
281,DEMO_0002,TEAM_04,TEAM_01,3,5,34,1,4,run,2,0.199,0,0,0,Medium (4-6),Plus Territory
282,DEMO_0002,TEAM_06,TEAM_01,1,7,56,2,14,run,3,0.091,0,0,0,Long (7-10),Own Territory
283,DEMO_0002,TEAM_09,TEAM_08,4,2,4,1,4,run,2,-0.623,0,0,0,Short (1-3),Red Zone
284,DEMO_0002,TEAM_06,TEAM_12,3,6,19,3,4,pass,-5,-0.765,0,1,1,Medium (4-6),Red Zone
285,DEMO_0002,TEAM_06,TEAM_01,1,3,65,1,-5,run,2,-0.084,1,0,0,Short (1-3),Own Territory
286,DEMO_0002,TEAM_12,TEAM_04,1,5,8,3,2,pass,-4,0.264,0,1,1,Medium (4-6),Red Zone
287,DEMO_0002,TEAM_02,TEAM_08,3,3,97,3,15,pass,6,0.314,0,1,0,Short (1-3),Backed Up
288,DEMO_0002,TEAM_07,TEAM_09,1,20,34,2,0,pass,-4,-0.348,0,1,0,Very Long (11+),Plus Territory
289,DEMO_0002,TEAM_07,TEAM_10,3,11,57,1,-3,pass,5,0.702,0,1,0,Very Long (11+),Own Territory
290,DEMO_0002,TEAM_06,TEAM_09,1,6,80,4,12,run,1,-0.417,0,0,0,Medium (4-6),Own Territory
291,DEMO_0002,TEAM_10,TEAM_01,2,15,49,4,-1,pass,5,-0.887,0,1,0,Very Long (11+),Plus Territory
292,DEMO_0002,TEAM_04,TEAM_03,1,4,28,3,6,run,3,0.585,0,1,0,Medium (4-6),Plus Territory
293,DEMO_0002,TEAM_12,TEAM_06,2,13,86,3,3,pass,-6,-0.136,0,0,0,Very Long (11+),Backed Up
294,DEMO_0002,TEAM_04,TEAM_01,2,8,68,1,6,run,5,-1.095,0,0,0,Long (7-10),Own Territory
295,DEMO_0002,TEAM_07,TEAM_04,3,4,71,2,9,pass,4,0.668,1,0,0,Medium (4-6),Own Territory
296,DEMO_0002,TEAM_07,TEAM_05,1,9,26,1,13,run,7,-0.926,0,1,0,Long (7-10),Plus Territory
297,DEMO_0002,TEAM_11,TEAM_12,1,11,9,1,11,pass,6,-0.397,1,1,0,Very Long (11+),Red Zone
298,DEMO_0002,TEAM_06,TEAM_04,1,6,24,2,15,run,4,0.564,1,0,0,Medium (4-6),Plus Territory
299,DEMO_0002,TEAM_04,TEAM_12,1,10,73,2,-2,run,5,0.711,0,0,0,Long (7-10),Own Territory
300,DEMO_0002,TEAM_01,TEAM_09,4,10,21,3,-12,run,5,1.036,1,0,1,Long (7-10),Plus Territory
301,DEMO_0002,TEAM_05,TEAM_09,1,8,78,4,-1,run,-8,-0.951,0,0,0,Long (7-10),Own Territory
302,DEMO_0002,TEAM_10,TEAM_11,1,3,43,2,29,run,14,0.372,0,0,0,Short (1-3),Plus Territory
303,DEMO_0002,TEAM_01,TEAM_11,3,8,31,1,0,run,-4,-0.174,0,1,1,Long (7-10),Plus Territory
304,DEMO_0002,TEAM_11,TEAM_03,1,1,27,1,-18,pass,-3,-0.248,0,1,0,Short (1-3),Plus Territory
305,DEMO_0002,TEAM_07,TEAM_05,1,6,7,2,27,pass,8,-0.477,0,1,0,Medium (4-6),Red Zone
306,DEMO_0002,TEAM_02,TEAM_07,2,9,36,2,3,run,6,-0.696,1,0,1,Long (7-10),Plus Territory
307,DEMO_0002,TEAM_04,TEAM_12,1,3,93,3,-8,pass,21,0.642,1,1,0,Short (1-3),Backed Up
308,DEMO_0002,TEAM_07,TEAM_01,3,11,58,4,-11,pass,6,0.365,1,1,1,Very Long (11+),Own Territory
309,DEMO_0002,TEAM_04,TEAM_07,2,5,78,4,2,run,-1,-0.573,0,1,1,Medium (4-6),Own Territory
310,DEMO_0002,TEAM_02,TEAM_04,1,3,83,3,8,run,4,1.362,1,0,0,Short (1-3),Backed Up
311,DEMO_0002,TEAM_08,TEAM_03,2,10,70,1,7,pass,3,0.442,1,1,0,Long (7-10),Own Territory
312,DEMO_0002,TEAM_09,TEAM_10,3,15,76,1,10,run,10,0.628,1,0,0,Very Long (11+),Own Territory
313,DEMO_0002,TEAM_02,TEAM_04,1,7,43,2,-14,run,6,-0.229,0,1,0,Long (7-10),Plus Territory
314,DEMO_0002,TEAM_04,TEAM_10,2,14,44,3,-11,pass,-13,-0.268,0,1,0,Very Long (11+),Plus Territory
315,DEMO_0002,TEAM_03,TEAM_12,1,4,42,4,1,run,2,0.564,1,0,0,Medium (4-6),Plus Territory
316,DEMO_0002,TEAM_08,TEAM_10,2,4,30,3,12,pass,6,0.3,1,0,0,Medium (4-6),Plus Territory
317,DEMO_0002,TEAM_09,TEAM_02,2,12,5,4,-4,pass,6,-0.633,1,0,0,Very Long (11+),Red Zone
318,DEMO_0002,TEAM_09,TEAM_02,1,9,66,1,-22,run,4,0.146,0,0,0,Long (7-10),Own Territory
319,DEMO_0002,TEAM_12,TEAM_05,1,3,65,3,9,run,2,0.618,1,0,0,Short (1-3),Own Territory
320,DEMO_0002,TEAM_10,TEAM_07,1,16,43,2,-27,run,0,-1.966,0,1,0,Very Long (11+),Plus Territory
321,DEMO_0002,TEAM_04,TEAM_10,2,6,66,3,-4,run,4,0.839,1,1,0,Medium (4-6),Own Territory
322,DEMO_0002,TEAM_02,TEAM_06,2,7,75,1,9,pass,-1,-0.52,1,1,0,Long (7-10),Own Territory
323,DEMO_0002,TEAM_08,TEAM_02,1,17,90,3,8,pass,10,0.28,1,1,0,Very Long (11+),Backed Up
324,DEMO_0002,TEAM_11,TEAM_12,1,14,86,4,-16,run,4,1.049,1,1,0,Very Long (11+),Backed Up
325,DEMO_0002,TEAM_12,TEAM_10,3,14,34,2,10,pass,8,0.74,1,0,0,Very Long (11+),Plus Territory
326,DEMO_0002,TEAM_03,TEAM_09,1,4,29,4,14,run,11,1.077,1,1,0,Medium (4-6),Plus Territory
327,DEMO_0002,TEAM_03,TEAM_09,1,8,48,1,7,run,-3,-0.152,1,1,0,Long (7-10),Plus Territory
328,DEMO_0002,TEAM_01,TEAM_12,1,9,39,3,-2,pass,7,0.67,0,1,0,Long (7-10),Plus Territory
329,DEMO_0002,TEAM_02,TEAM_07,2,4,67,2,5,run,4,-0.209,1,0,0,Medium (4-6),Own Territory
330,DEMO_0002,TEAM_07,TEAM_02,1,3,3,1,-7,pass,17,0.54,1,1,1,Short (1-3),Red Zone
331,DEMO_0002,TEAM_07,TEAM_08,3,6,27,3,11,pass,7,-0.211,1,0,1,Medium (4-6),Plus Territory
332,DEMO_0002,TEAM_05,TEAM_06,2,11,43,1,16,run,12,-0.152,1,0,0,Very Long (11+),Plus Territory
333,DEMO_0002,TEAM_04,TEAM_10,1,1,10,2,-4,pass,20,1.791,1,1,0,Short (1-3),Red Zone
334,DEMO_0002,TEAM_10,TEAM_09,2,7,44,2,8,pass,5,0.534,1,1,0,Long (7-10),Plus Territory
335,DEMO_0002,TEAM_06,TEAM_07,1,3,16,1,11,pass,2,0.258,0,0,0,Short (1-3),Red Zone
336,DEMO_0002,TEAM_10,TEAM_05,1,11,91,1,-2,run,6,0.523,0,0,0,Very Long (11+),Backed Up
337,DEMO_0002,TEAM_12,TEAM_05,2,8,11,3,-22,pass,6,1.387,0,1,0,Long (7-10),Red Zone
338,DEMO_0002,TEAM_04,TEAM_08,1,3,41,1,2,pass,1,-0.882,0,1,0,Short (1-3),Plus Territory
339,DEMO_0002,TEAM_03,TEAM_09,3,11,26,2,-30,pass,-3,-1.212,0,1,0,Very Long (11+),Plus Territory
340,DEMO_0002,TEAM_12,TEAM_06,2,8,43,1,17,pass,7,-0.274,0,0,0,Long (7-10),Plus Territory
341,DEMO_0002,TEAM_08,TEAM_06,1,6,73,1,7,pass,-7,-0.027,0,1,0,Medium (4-6),Own Territory
342,DEMO_0002,TEAM_04,TEAM_12,4,20,33,1,-2,pass,3,-0.484,1,1,0,Very Long (11+),Plus Territory
343,DEMO_0002,TEAM_08,TEAM_03,2,6,72,2,10,pass,3,1.615,0,0,0,Medium (4-6),Own Territory
344,DEMO_0002,TEAM_07,TEAM_02,1,5,11,4,-11,run,3,0.451,1,1,0,Medium (4-6),Red Zone
345,DEMO_0002,TEAM_11,TEAM_09,2,9,98,1,12,pass,7,0.373,1,1,0,Long (7-10),Backed Up
346,DEMO_0002,TEAM_04,TEAM_12,4,16,60,1,3,pass,2,-0.644,0,1,0,Very Long (11+),Own Territory
347,DEMO_0002,TEAM_12,TEAM_07,1,1,91,4,3,run,8,0.522,1,0,0,Short (1-3),Backed Up
348,DEMO_0002,TEAM_12,TEAM_05,1,13,21,4,-4,pass,8,0.48,1,0,0,Very Long (11+),Plus Territory
349,DEMO_0002,TEAM_03,TEAM_05,2,10,69,4,-3,run,9,-0.117,0,0,0,Long (7-10),Own Territory
350,DEMO_0002,TEAM_02,TEAM_07,1,15,52,3,6,run,0,-0.329,0,0,0,Very Long (11+),Own Territory
351,DEMO_0002,TEAM_07,TEAM_01,1,13,28,1,-9,pass,7,1.258,1,1,0,Very Long (11+),Plus Territory
352,DEMO_0002,TEAM_01,TEAM_07,2,8,77,1,-12,run,9,0.048,1,1,0,Long (7-10),Own Territory
353,DEMO_0002,TEAM_04,TEAM_03,3,9,50,1,11,run,0,0.422,1,1,0,Long (7-10),Plus Territory
354,DEMO_0002,TEAM_06,TEAM_03,2,7,73,2,5,run,6,0.374,1,0,0,Long (7-10),Own Territory
355,DEMO_0002,TEAM_12,TEAM_07,1,15,2,2,-10,run,-1,-0.905,1,0,0,Very Long (11+),Red Zone
356,DEMO_0002,TEAM_12,TEAM_11,1,4,11,1,1,run,11,-0.056,0,1,0,Medium (4-6),Red Zone
357,DEMO_0002,TEAM_02,TEAM_04,1,7,79,1,1,run,4,-0.644,0,0,0,Long (7-10),Own Territory
358,DEMO_0002,TEAM_11,TEAM_12,1,11,42,4,-7,pass,5,0.466,1,0,0,Very Long (11+),Plus Territory
359,DEMO_0002,TEAM_02,TEAM_07,2,11,20,1,2,run,2,0.332,1,0,0,Very Long (11+),Red Zone
360,DEMO_0002,TEAM_09,TEAM_12,1,11,80,1,0,pass,5,0.523,1,1,1,Very Long (11+),Own Territory
361,DEMO_0002,TEAM_11,TEAM_05,3,9,16,1,9,pass,15,0.666,1,1,0,Long (7-10),Red Zone
362,DEMO_0002,TEAM_11,TEAM_12,2,11,1,3,4,run,9,0.212,1,0,0,Very Long (11+),Red Zone
363,DEMO_0002,TEAM_03,TEAM_09,2,9,55,1,-5,pass,-1,-0.535,0,1,1,Long (7-10),Own Territory
364,DEMO_0002,TEAM_11,TEAM_08,3,17,15,2,-6,pass,6,0.062,0,1,0,Very Long (11+),Red Zone
365,DEMO_0002,TEAM_02,TEAM_08,2,4,70,2,4,pass,-1,0.635,0,1,0,Medium (4-6),Own Territory
366,DEMO_0002,TEAM_07,TEAM_05,3,11,42,4,-18,run,-1,0.268,1,1,0,Very Long (11+),Plus Territory
367,DEMO_0002,TEAM_06,TEAM_07,3,6,91,1,-11,pass,3,-0.014,0,1,0,Medium (4-6),Backed Up
368,DEMO_0002,TEAM_04,TEAM_11,2,7,51,2,-2,pass,21,1.319,1,1,0,Long (7-10),Own Territory
369,DEMO_0002,TEAM_01,TEAM_10,1,18,20,3,-1,pass,14,0.013,1,0,0,Very Long (11+),Red Zone
370,DEMO_0002,TEAM_10,TEAM_01,1,18,52,3,10,pass,-3,-0.142,0,0,0,Very Long (11+),Own Territory
371,DEMO_0002,TEAM_05,TEAM_09,3,15,65,3,-14,run,1,-0.63,0,0,0,Very Long (11+),Own Territory
372,DEMO_0002,TEAM_08,TEAM_11,1,5,89,2,-4,run,4,-0.086,1,0,0,Medium (4-6),Backed Up
373,DEMO_0002,TEAM_05,TEAM_10,4,5,13,4,0,run,-3,-1.256,0,0,0,Medium (4-6),Red Zone
374,DEMO_0002,TEAM_05,TEAM_07,1,3,75,1,-3,run,8,0.671,0,0,0,Short (1-3),Own Territory
375,DEMO_0002,TEAM_11,TEAM_04,2,16,60,4,-7,pass,-9,-0.759,0,1,0,Very Long (11+),Own Territory
376,DEMO_0002,TEAM_02,TEAM_09,1,4,95,1,-6,run,8,0.592,1,0,0,Medium (4-6),Backed Up
377,DEMO_0002,TEAM_09,TEAM_08,4,6,58,1,3,pass,5,0.585,1,1,0,Medium (4-6),Own Territory
378,DEMO_0002,TEAM_09,TEAM_05,1,5,96,1,-3,run,0,0.006,1,0,0,Medium (4-6),Backed Up
379,DEMO_0002,TEAM_05,TEAM_06,1,5,56,4,-4,run,4,0.097,1,0,0,Medium (4-6),Own Territory
380,DEMO_0002,TEAM_04,TEAM_06,3,2,6,3,-12,pass,2,0.363,1,1,0,Short (1-3),Red Zone
381,DEMO_0002,TEAM_01,TEAM_02,1,5,12,1,23,pass,14,0.069,0,1,0,Medium (4-6),Red Zone
382,DEMO_0002,TEAM_12,TEAM_01,1,8,10,4,1,run,8,-0.418,0,0,1,Long (7-10),Red Zone
383,DEMO_0002,TEAM_12,TEAM_01,3,3,53,4,16,pass,12,1.253,1,1,0,Short (1-3),Own Territory
384,DEMO_0002,TEAM_03,TEAM_06,3,4,80,2,-3,run,4,-0.389,0,0,0,Medium (4-6),Own Territory
385,DEMO_0002,TEAM_01,TEAM_07,1,14,57,1,1,run,8,-0.287,1,0,0,Very Long (11+),Own Territory
386,DEMO_0002,TEAM_02,TEAM_06,2,4,93,3,5,run,6,0.643,0,0,0,Medium (4-6),Backed Up
387,DEMO_0002,TEAM_01,TEAM_12,1,7,50,3,-1,run,-5,-0.228,1,1,1,Long (7-10),Plus Territory
388,DEMO_0002,TEAM_10,TEAM_03,1,7,68,1,1,run,1,-1.259,0,1,0,Long (7-10),Own Territory
389,DEMO_0002,TEAM_11,TEAM_05,2,4,20,1,2,run,4,-0.02,1,0,0,Medium (4-6),Red Zone
390,DEMO_0002,TEAM_02,TEAM_04,1,12,1,2,-2,pass,-3,-0.372,0,1,0,Very Long (11+),Red Zone
391,DEMO_0003,TEAM_09,TEAM_04,2,14,72,4,-1,run,8,0.485,0,1,0,Very Long (11+),Own Territory
392,DEMO_0003,TEAM_03,TEAM_08,1,3,10,2,10,run,-1,-0.194,1,0,0,Short (1-3),Red Zone
393,DEMO_0003,TEAM_05,TEAM_04,3,5,95,2,-10,run,11,0.088,1,0,0,Medium (4-6),Backed Up
394,DEMO_0003,TEAM_08,TEAM_04,2,4,96,4,17,run,5,0.507,0,0,0,Medium (4-6),Backed Up
395,DEMO_0003,TEAM_09,TEAM_08,1,6,22,3,6,pass,10,-0.131,0,1,0,Medium (4-6),Plus Territory
396,DEMO_0003,TEAM_11,TEAM_10,3,7,9,3,-3,pass,15,0.208,1,0,0,Long (7-10),Red Zone
397,DEMO_0003,TEAM_01,TEAM_04,3,2,89,2,9,run,6,-0.807,0,0,0,Short (1-3),Backed Up
398,DEMO_0003,TEAM_03,TEAM_02,1,7,90,4,8,pass,-4,-0.843,0,1,0,Long (7-10),Backed Up
399,DEMO_0003,TEAM_04,TEAM_03,4,2,54,3,3,run,2,0.3,0,0,0,Short (1-3),Own Territory
400,DEMO_0003,TEAM_04,TEAM_08,1,18,38,1,-1,pass,19,0.109,0,1,0,Very Long (11+),Plus Territory
401,DEMO_0003,TEAM_12,TEAM_11,1,13,45,1,-16,run,3,-0.311,0,1,1,Very Long (11+),Plus Territory
402,DEMO_0003,TEAM_10,TEAM_02,1,8,93,3,-7,run,-2,0.258,0,1,0,Long (7-10),Backed Up
403,DEMO_0003,TEAM_04,TEAM_01,1,2,55,2,1,pass,11,0.434,1,1,0,Short (1-3),Own Territory
404,DEMO_0003,TEAM_12,TEAM_06,2,11,20,1,5,run,7,-0.339,1,0,1,Very Long (11+),Red Zone
405,DEMO_0003,TEAM_06,TEAM_12,2,5,68,3,1,pass,3,1.05,1,1,1,Medium (4-6),Own Territory
406,DEMO_0003,TEAM_07,TEAM_08,3,13,97,4,4,run,4,-0.824,0,1,0,Very Long (11+),Backed Up
407,DEMO_0003,TEAM_06,TEAM_12,1,12,6,2,-2,pass,9,1.053,1,1,0,Very Long (11+),Red Zone
408,DEMO_0003,TEAM_02,TEAM_09,1,6,52,2,7,pass,3,-0.49,0,1,0,Medium (4-6),Own Territory
409,DEMO_0003,TEAM_12,TEAM_01,1,7,54,1,22,run,1,-0.319,0,0,0,Long (7-10),Own Territory
410,DEMO_0003,TEAM_01,TEAM_06,1,4,76,3,2,pass,3,0.376,1,1,1,Medium (4-6),Own Territory
411,DEMO_0003,TEAM_03,TEAM_10,4,3,56,1,-1,pass,7,-0.434,1,1,0,Short (1-3),Own Territory
412,DEMO_0003,TEAM_03,TEAM_07,2,7,21,3,0,run,7,0.078,1,1,0,Long (7-10),Plus Territory
413,DEMO_0003,TEAM_04,TEAM_03,3,10,61,4,8,pass,3,-0.199,0,1,0,Long (7-10),Own Territory
414,DEMO_0003,TEAM_02,TEAM_03,2,7,14,2,0,run,8,-0.484,0,1,0,Long (7-10),Red Zone
415,DEMO_0003,TEAM_01,TEAM_09,1,6,53,3,8,pass,2,-0.08,0,1,0,Medium (4-6),Own Territory
416,DEMO_0003,TEAM_09,TEAM_06,1,9,24,1,9,pass,1,0.043,1,1,0,Long (7-10),Plus Territory
417,DEMO_0003,TEAM_12,TEAM_07,1,6,99,2,18,pass,-10,-0.959,0,1,0,Medium (4-6),Backed Up
418,DEMO_0003,TEAM_02,TEAM_06,3,8,74,2,5,pass,1,-0.083,1,1,0,Long (7-10),Own Territory
419,DEMO_0003,TEAM_04,TEAM_05,1,6,74,3,1,run,-9,0.338,1,1,0,Medium (4-6),Own Territory
420,DEMO_0003,TEAM_07,TEAM_09,1,7,1,2,4,run,-5,-0.68,0,0,0,Long (7-10),Red Zone
421,DEMO_0003,TEAM_12,TEAM_01,2,3,43,3,0,run,3,-0.524,0,0,0,Short (1-3),Plus Territory
422,DEMO_0003,TEAM_09,TEAM_05,1,5,69,3,2,run,1,0.267,0,0,0,Medium (4-6),Own Territory
423,DEMO_0003,TEAM_10,TEAM_05,2,17,49,1,14,run,6,0.065,0,0,0,Very Long (11+),Plus Territory
424,DEMO_0003,TEAM_07,TEAM_10,1,3,11,4,-4,run,2,0.053,0,0,0,Short (1-3),Red Zone
425,DEMO_0003,TEAM_06,TEAM_10,2,18,53,3,-13,pass,14,-0.088,1,1,1,Very Long (11+),Own Territory
426,DEMO_0003,TEAM_03,TEAM_06,1,8,66,4,2,pass,16,0.48,1,0,0,Long (7-10),Own Territory
427,DEMO_0003,TEAM_11,TEAM_03,3,2,72,4,2,pass,23,0.681,1,0,1,Short (1-3),Own Territory
428,DEMO_0003,TEAM_10,TEAM_03,2,11,30,4,10,run,7,-0.59,0,1,0,Very Long (11+),Plus Territory
429,DEMO_0003,TEAM_01,TEAM_04,1,3,58,1,-1,run,8,-0.196,1,0,0,Short (1-3),Own Territory
430,DEMO_0003,TEAM_09,TEAM_04,3,11,90,2,-4,pass,15,-0.173,1,0,0,Very Long (11+),Backed Up
431,DEMO_0003,TEAM_02,TEAM_10,3,9,95,2,-6,run,16,1.227,1,0,0,Long (7-10),Backed Up
432,DEMO_0003,TEAM_09,TEAM_01,2,7,32,4,-6,pass,18,1.487,1,0,0,Long (7-10),Plus Territory
433,DEMO_0003,TEAM_10,TEAM_01,3,8,68,3,-8,run,4,0.102,0,0,0,Long (7-10),Own Territory
434,DEMO_0003,TEAM_02,TEAM_07,3,8,91,3,-12,pass,8,-0.105,1,1,1,Long (7-10),Backed Up
435,DEMO_0003,TEAM_06,TEAM_03,1,6,8,2,-22,pass,0,-1.696,0,1,0,Medium (4-6),Red Zone
436,DEMO_0003,TEAM_02,TEAM_11,1,19,57,1,8,pass,15,0.221,0,1,0,Very Long (11+),Own Territory
437,DEMO_0003,TEAM_07,TEAM_10,1,15,75,2,2,pass,13,-0.344,0,1,0,Very Long (11+),Own Territory
